has_stockout,total_stockout_kg,first_stockout_day,number_of_stockout_days,fw_stockout_days,fuel_stockout_days,ammo_stockout_days,total_fw_stockout_kg,total_fuel_stockout_kg,total_ammo_stockout_kg
true,392.036155,10,1,1,0,0,392.036155,0.000000,0.000000
true,74.198598,7,1,0,0,1,0.000000,0.000000,74.198598
true,10361.227793,9,2,0,0,2,0.000000,0.000000,10361.227793
true,31894.924281,6,2,0,0,2,0.000000,0.000000,31894.924281
true,3227.491021,9,1,0,0,1,0.000000,0.000000,3227.491021
true,7924.336723,10,1,0,0,1,0.000000,0.000000,7924.336723
true,3658.866450,10,1,0,0,1,0.000000,0.000000,3658.866450
true,15768.671051,10,1,0,0,1,0.000000,0.000000,15768.671051
true,6039.017379,10,1,0,0,1,0.000000,0.000000,6039.017379
true,1429.282420,8,1,0,0,1,0.000000,0.000000,1429.282420
true,24312.159695,5,3,0,0,3,0.000000,0.000000,24312.159695
true,11.675750,10,1,0,0,1,0.000000,0.000000,11.675750
true,40593.569111,5,1,0,0,1,0.000000,0.000000,40593.569111
true,5804.917781,8,1,0,0,1,0.000000,0.000000,5804.917781
true,2051.061852,7,1,0,0,1,0.000000,0.000000,2051.061852
true,389.139483,4,1,1,0,0,389.139483,0.000000,0.000000
true,1512.136908,6,1,0,0,1,0.000000,0.000000,1512.136908
true,44839.458365,5,1,0,0,1,0.000000,0.000000,44839.458365
true,66574.029163,7,2,0,0,2,0.000000,0.000000,66574.029163
true,27754.248910,9,2,0,0,2,0.000000,0.000000,27754.248910
true,11045.442007,10,1,0,0,1,0.000000,0.000000,11045.442007
true,14475.959226,7,1,0,0,1,0.000000,0.000000,14475.959226
true,13549.296823,10,1,0,0,1,0.000000,0.000000,13549.296823
true,324.945190,7,1,0,0,1,0.000000,0.000000,324.945190
true,15737.291204,10,1,0,0,1,0.000000,0.000000,15737.291204
true,5904.890043,10,1,0,0,1,0.000000,0.000000,5904.890043
true,226.061011,7,1,0,0,1,0.000000,0.000000,226.061011
true,10461.965401,9,1,0,0,1,0.000000,0.000000,10461.965401
true,67.960148,4,1,1,0,0,67.960148,0.000000,0.000000
true,25504.437997,6,3,0,0,3,0.000000,0.000000,25504.437997
true,607.181123,5,1,1,0,0,607.181123,0.000000,0.000000
true,1309.729933,10,1,0,0,1,0.000000,0.000000,1309.729933
true,19450.162127,6,3,0,0,3,0.000000,0.000000,19450.162127
true,7904.066981,7,1,0,0,1,0.000000,0.000000,7904.066981
true,17359.411361,8,2,0,0,2,0.000000,0.000000,17359.411361
true,1949.972226,5,1,0,0,1,0.000000,0.000000,1949.972226
true,16615.771963,10,1,1,0,1,858.462027,0.000000,15757.309935
true,15676.626119,8,1,0,0,1,0.000000,0.000000,15676.626119
true,28283.592109,8,1,0,0,1,0.000000,0.000000,28283.592109
true,16814.115491,9,1,0,0,1,0.000000,0.000000,16814.115491
true,55020.227773,8,3,0,0,3,0.000000,0.000000,55020.227773
true,7103.676614,9,1,0,0,1,0.000000,0.000000,7103.676614
