iter,elapsed_hours,progress_pct,entropy_coef,heuristic_bc_coef,best_days_mean,succ,day_ge5,day_ge6,days_mean,days_p50,days_p90,return_mean,stockout_mean,approx_kl,clip_frac,value_mse,heur_match
25340,7.5447,53.89,0.003583,0.097613,4.8533,0.000000,0.723333,0.266667,4.8533,5.0000,6.0000,-6.5875,30513.9496,0.113995,0.551270,0.018524,0.377441
25360,7.5511,53.94,0.003577,0.097527,4.9500,0.000000,0.736667,0.333333,4.9500,5.0000,6.0000,-6.3260,32071.9148,0.121244,0.555664,0.010868,0.385986
25380,7.5574,53.98,0.003571,0.097440,4.7167,0.000000,0.666667,0.246667,4.7167,5.0000,6.0000,-7.0225,29107.0978,0.143661,0.547363,0.014610,0.364258
25400,7.5638,54.03,0.003565,0.097354,5.0400,0.000000,0.770000,0.373333,5.0400,5.0000,6.0000,-5.9426,29703.3456,0.108507,0.538086,0.005919,0.395508
25420,7.5702,54.07,0.003559,0.097267,4.6133,0.000000,0.593333,0.240000,4.6133,5.0000,6.0000,-7.3476,28482.5934,0.125175,0.530273,0.010998,0.371582
25440,7.5765,54.12,0.003553,0.097182,4.9167,0.000000,0.743333,0.336667,4.9167,5.0000,6.0000,-6.4433,31155.0046,0.101021,0.535400,0.008206,0.390137
25460,7.5829,54.16,0.003547,0.097095,4.9067,0.000000,0.726667,0.303333,4.9067,5.0000,6.0000,-6.4096,31211.5728,0.136019,0.560791,0.034365,0.374268
25480,7.5892,54.21,0.003541,0.097009,5.0167,0.000000,0.773333,0.346667,5.0167,5.0000,6.0000,-6.1275,32591.3787,0.099237,0.533691,0.006161,0.357422
25500,7.5956,54.25,0.003535,0.096922,4.9800,0.000000,0.770000,0.333333,4.9800,5.0000,6.0000,-6.2458,32148.1444,0.142528,0.563477,0.010603,0.369873
25520,7.6020,54.30,0.003529,0.096836,4.8533,0.000000,0.720000,0.286667,4.8533,5.0000,6.0000,-6.6155,31246.0043,0.134513,0.567383,0.009430,0.380371
25540,7.6083,54.35,0.003523,0.096749,4.9000,0.000000,0.736667,0.333333,4.9000,5.0000,6.0000,-6.5316,33399.6135,0.221107,0.549316,0.014276,0.375732
25560,7.6147,54.39,0.003517,0.096663,5.0500,0.000000,0.780000,0.373333,5.0500,5.0000,6.0000,-5.9611,30879.0335,0.151923,0.582031,0.008720,0.384277
25580,7.6210,54.44,0.003511,0.096577,5.0000,0.000000,0.766667,0.343333,5.0000,5.0000,6.0000,-6.1410,31513.8398,0.130603,0.542969,0.017232,0.384521
25600,7.6274,54.48,0.003505,0.096491,5.0167,0.000000,0.786667,0.320000,5.0167,5.0000,6.0000,-6.1215,32369.7866,0.095545,0.516357,0.004884,0.380859
25620,7.6337,54.53,0.003499,0.096405,5.0233,0.000000,0.790000,0.323333,5.0233,5.0000,6.0000,-6.1317,34384.4633,0.131337,0.528809,0.009102,0.371826
25640,7.6401,54.57,0.003493,0.096319,5.0600,0.000000,0.773333,0.360000,5.0600,5.0000,6.0000,-5.9830,33387.8074,0.128267,0.549072,0.005654,0.365479
25660,7.6464,54.62,0.003487,0.096233,5.1167,0.000000,0.803333,0.390000,5.1167,5.0000,6.0000,-5.7279,30344.6325,0.237853,0.540283,0.005853,0.369873
25680,7.6528,54.66,0.003481,0.096145,5.0367,0.000000,0.786667,0.323333,5.0367,5.0000,6.0000,-6.1240,34263.1761,0.118386,0.537598,0.005216,0.353027
25700,7.6592,54.71,0.003475,0.096059,4.9900,0.000000,0.763333,0.363333,4.9900,5.0000,6.0000,-6.2142,32083.9026,0.162055,0.561035,0.007800,0.377930
25720,7.6655,54.75,0.003469,0.095974,4.9200,0.000000,0.746667,0.323333,4.9200,5.0000,6.0000,-6.5300,35245.1769,0.111356,0.529541,0.011870,0.379395
25740,7.6718,54.80,0.003463,0.095888,4.8500,0.000000,0.730000,0.286667,4.8500,5.0000,6.0000,-6.6127,29933.3509,0.122695,0.551025,0.003712,0.365723
25760,7.6781,54.84,0.003457,0.095802,4.9667,0.000000,0.730000,0.333333,4.9667,5.0000,6.0000,-6.2310,30241.2862,0.162022,0.581543,0.013501,0.377930
25780,7.6845,54.89,0.003451,0.095716,5.0700,0.000000,0.776667,0.370000,5.0700,5.0000,6.0000,-5.9031,30073.8269,0.154053,0.555420,0.015418,0.382080
25800,7.6908,54.93,0.003445,0.095629,5.0300,0.000000,0.770000,0.350000,5.0300,5.0000,6.0000,-6.1803,35563.6350,0.170806,0.562500,0.010469,0.381104
25820,7.6972,54.98,0.003439,0.095543,5.1033,0.000000,0.820000,0.370000,5.1033,5.0000,6.0000,-5.8516,33429.4038,0.106011,0.564209,0.007599,0.391113
25840,7.7036,55.03,0.003433,0.095457,4.9667,0.000000,0.733333,0.353333,4.9667,5.0000,6.0000,-6.3403,33368.9501,0.148184,0.590332,0.015526,0.371338
25860,7.7100,55.07,0.003427,0.095370,5.1400,0.000000,0.826667,0.386667,5.1400,5.0000,6.0000,-5.8017,35276.1255,0.107736,0.530518,0.006844,0.381348
25880,7.7163,55.12,0.003421,0.095284,4.9933,0.000000,0.773333,0.340000,4.9933,5.0000,6.0000,-6.1331,30363.6618,0.116665,0.545410,0.010317,0.388184
25900,7.7227,55.16,0.003415,0.095197,4.9867,0.000000,0.760000,0.330000,4.9867,5.0000,6.0000,-6.2511,32504.8966,0.160773,0.537598,0.009977,0.357178
25920,7.7290,55.21,0.003410,0.095111,4.9000,0.000000,0.736667,0.300000,4.9000,5.0000,6.0000,-6.5032,32401.8738,0.147711,0.522949,0.005943,0.363037
25940,7.7354,55.25,0.003404,0.095025,4.9200,0.000000,0.743333,0.306667,4.9200,5.0000,6.0000,-6.5346,34222.3265,0.149153,0.566895,0.020210,0.376221
25960,7.7417,55.30,0.003398,0.094939,5.0100,0.000000,0.780000,0.330000,5.0100,5.0000,6.0000,-6.0666,29631.0722,0.170206,0.573486,0.005282,0.359863
25980,7.7481,55.34,0.003392,0.094852,4.9433,0.000000,0.740000,0.323333,4.9433,5.0000,6.0000,-6.4163,34166.2095,0.218113,0.583740,0.010027,0.368896
26000,7.7545,55.39,0.003386,0.094766,5.0833,0.000000,0.816667,0.333333,5.0833,5.0000,6.0000,-5.9332,33245.5697,0.137935,0.547363,0.006621,0.362305
26020,7.7608,55.43,0.003380,0.094680,4.9333,0.000000,0.746667,0.333333,4.9333,5.0000,6.0000,-6.3633,31264.3169,0.161090,0.578369,0.011101,0.363281
26040,7.7672,55.48,0.003374,0.094594,4.9833,0.000000,0.783333,0.290000,4.9833,5.0000,6.0000,-6.3154,33800.4075,0.132130,0.549561,0.006752,0.375000
26060,7.7735,55.52,0.003368,0.094508,4.9433,0.000000,0.760000,0.310000,4.9433,5.0000,6.0000,-6.3744,31895.3753,0.124459,0.544189,0.012007,0.372070
26080,7.7799,55.57,0.003363,0.094421,5.0200,0.000000,0.786667,0.323333,5.0200,5.0000,6.0000,-6.2991,37911.1100,0.152799,0.565186,0.018583,0.379639
26100,7.7863,55.62,0.003357,0.094334,4.9933,0.000000,0.776667,0.323333,4.9933,5.0000,6.0000,-6.2553,32459.3330,0.149451,0.564941,0.005302,0.375732
26120,7.7927,55.66,0.003351,0.094248,5.0200,0.000000,0.780000,0.336667,5.0200,5.0000,6.0000,-6.2690,36579.5079,0.105221,0.518799,0.003536,0.372314
26140,7.7990,55.71,0.003345,0.094161,4.8867,0.000000,0.713333,0.313333,4.8867,5.0000,6.0000,-6.6211,32856.4157,0.120077,0.532227,0.006377,0.359131
26160,7.8054,55.75,0.003339,0.094075,4.9167,0.000000,0.766667,0.273333,4.9167,5.0000,6.0000,-6.3733,29494.0662,0.112229,0.527344,0.005139,0.356201
26180,7.8116,55.80,0.003333,0.093990,4.9200,0.000000,0.740000,0.310000,4.9200,5.0000,6.0000,-6.4123,30285.9575,0.113065,0.519531,0.010459,0.363770
26200,7.8180,55.84,0.003328,0.093904,4.8567,0.000000,0.716667,0.290000,4.8567,5.0000,6.0000,-6.7126,32924.9881,0.176647,0.564941,0.012651,0.369873
26220,7.8243,55.89,0.003322,0.093819,5.0467,0.000000,0.786667,0.386667,5.0467,5.0000,6.0000,-5.9975,31103.0461,0.105744,0.526123,0.008759,0.385742
26240,7.8306,55.93,0.003316,0.093732,4.7300,0.000000,0.650000,0.276667,4.7300,5.0000,6.0000,-6.8664,24823.1731,0.176190,0.553711,0.006697,0.389160
26260,7.8370,55.98,0.003310,0.093646,4.7500,0.000000,0.673333,0.286667,4.7500,5.0000,6.0000,-6.7798,24757.7819,0.172409,0.567627,0.017997,0.375732
26280,7.8434,56.02,0.003304,0.093559,5.0667,0.000000,0.800000,0.366667,5.0667,5.0000,6.0000,-6.0380,34300.3753,0.119928,0.567627,0.011416,0.357910
26300,7.8499,56.07,0.003299,0.093472,5.0333,0.000000,0.760000,0.393333,5.0333,5.0000,6.0000,-6.1682,34207.8384,0.146672,0.559326,0.005711,0.353027
26320,7.8563,56.12,0.003293,0.093384,5.0267,0.000000,0.776667,0.370000,5.0267,5.0000,6.0000,-6.0328,31197.5821,0.099020,0.535645,0.013028,0.406250
26340,7.8627,56.16,0.003287,0.093298,4.8467,0.000000,0.710000,0.270000,4.8467,5.0000,6.0000,-6.6149,30629.6953,0.119444,0.545410,0.013253,0.354248
26360,7.8690,56.21,0.003281,0.093212,4.9900,0.000000,0.763333,0.330000,4.9900,5.0000,6.0000,-6.2468,32206.0565,0.180586,0.552490,0.004793,0.364746
26380,7.8753,56.25,0.003275,0.093126,4.9833,0.000000,0.743333,0.353333,4.9833,5.0000,6.0000,-6.2384,32038.3896,0.158019,0.555420,0.013659,0.386230
26400,7.8816,56.30,0.003270,0.093040,5.0700,0.000000,0.803333,0.366667,5.0700,5.0000,6.0000,-5.9323,32278.9410,0.130610,0.547852,0.007375,0.390625
26420,7.8880,56.34,0.003264,0.092955,5.0033,0.000000,0.786667,0.353333,5.0033,5.0000,6.0000,-6.1911,33010.6103,0.090385,0.521484,0.009018,0.372070
26440,7.8943,56.39,0.003258,0.092869,5.0133,0.000000,0.773333,0.340000,5.0133,5.0000,6.0000,-6.2016,33873.3303,0.137203,0.551270,0.010489,0.358154
26460,7.9007,56.43,0.003253,0.092782,4.9800,0.000000,0.770000,0.310000,4.9800,5.0000,6.0000,-6.1331,29611.9805,0.164444,0.588623,0.005517,0.358398
26480,7.9070,56.48,0.003247,0.092696,4.8833,0.000000,0.730000,0.320000,4.8833,5.0000,6.0000,-6.5185,30496.2793,0.114077,0.569092,0.003630,0.366699
26500,7.9133,56.52,0.003241,0.092610,4.9133,0.000000,0.726667,0.353333,4.9133,5.0000,6.0000,-6.4577,32719.7591,0.112182,0.558838,0.007046,0.406006
26520,7.9198,56.57,0.003235,0.092523,5.1333,0.000000,0.796667,0.426667,5.1333,5.0000,6.0000,-5.6086,29375.6208,0.112930,0.526367,0.004943,0.369629
26540,7.9261,56.62,0.003230,0.092436,4.9967,0.000000,0.763333,0.333333,4.9967,5.0000,6.0000,-6.1856,31237.5834,0.134040,0.571045,0.007041,0.371094
26560,7.9325,56.66,0.003224,0.092350,4.9100,0.000000,0.733333,0.326667,4.9100,5.0000,6.0000,-6.4333,30250.5091,0.199456,0.593506,0.016901,0.372559
26580,7.9389,56.71,0.003218,0.092263,5.0267,0.000000,0.776667,0.350000,5.0267,5.0000,6.0000,-6.0563,31116.9076,0.147012,0.561035,0.013033,0.368164
26600,7.9455,56.75,0.003212,0.092174,4.9600,0.000000,0.736667,0.343333,4.9600,5.0000,6.0000,-6.2092,29576.9304,0.200087,0.580078,0.016399,0.362305
26620,7.9519,56.80,0.003206,0.092087,5.0767,0.000000,0.796667,0.376667,5.0767,5.0000,6.0000,-5.9624,33377.8114,0.124070,0.560303,0.004551,0.373047
26640,7.9583,56.84,0.003201,0.092000,4.9233,0.000000,0.736667,0.333333,4.9233,5.0000,6.0000,-6.4160,31717.9209,0.153855,0.529541,0.010638,0.361328
26660,7.9646,56.89,0.003195,0.091915,5.0433,0.000000,0.773333,0.380000,5.0433,5.0000,6.0000,-5.9870,30076.6464,0.144787,0.575684,0.014289,0.373779
26680,7.9709,56.94,0.003190,0.091829,5.0333,0.000000,0.800000,0.333333,5.0333,5.0000,6.0000,-6.1242,34572.5411,0.123341,0.546631,0.011904,0.374756
26700,7.9773,56.98,0.003184,0.091743,5.1600,0.000000,0.813333,0.416667,5.1600,5.0000,6.0000,-5.6885,33956.3604,0.158004,0.543213,0.014656,0.389648
26720,7.9836,57.03,0.003178,0.091656,5.0433,0.000000,0.800000,0.336667,5.0433,5.0000,6.0000,-6.0264,32470.2321,0.175392,0.543457,0.013939,0.374268
26740,7.9900,57.07,0.003172,0.091569,5.0000,0.000000,0.756667,0.356667,5.0000,5.0000,6.0000,-6.1623,31413.8537,0.128973,0.541992,0.006311,0.371826
26760,7.9964,57.12,0.003167,0.091483,5.0700,0.000000,0.783333,0.383333,5.0700,5.0000,6.0000,-6.0057,33532.9196,0.137351,0.543213,0.006068,0.362061
26780,8.0027,57.16,0.003161,0.091397,5.1600,0.000000,0.816667,0.406667,5.1600,5.0000,6.0000,-5.6754,33238.0799,0.158372,0.569092,0.019473,0.365723
26800,8.0091,57.21,0.003156,0.091311,5.0233,0.000000,0.783333,0.356667,5.0233,5.0000,6.0000,-6.1249,32799.2646,0.134003,0.530273,0.014443,0.394531
26820,8.0154,57.25,0.003150,0.091224,5.0933,0.000000,0.803333,0.376667,5.0933,5.0000,6.0000,-5.9997,36399.8977,0.119923,0.553955,0.002791,0.382813
26840,8.0218,57.30,0.003144,0.091138,4.9600,0.000000,0.746667,0.313333,4.9600,5.0000,6.0000,-6.3582,34339.4136,0.141718,0.572754,0.011096,0.376465
26860,8.0282,57.34,0.003139,0.091052,4.9300,0.000000,0.743333,0.286667,4.9300,5.0000,6.0000,-6.4261,32977.0244,0.118398,0.547607,0.005907,0.385986
26880,8.0345,57.39,0.003133,0.090966,4.9933,0.000000,0.750000,0.333333,4.9933,5.0000,6.0000,-6.2403,33135.7151,0.165810,0.572754,0.010420,0.382080
26900,8.0408,57.43,0.003128,0.090880,4.9100,0.000000,0.730000,0.300000,4.9100,5.0000,6.0000,-6.4777,31796.3745,0.142756,0.555664,0.007870,0.362549
26920,8.0472,57.48,0.003122,0.090794,4.9867,0.000000,0.756667,0.330000,4.9867,5.0000,6.0000,-6.1732,30529.4041,0.139070,0.550781,0.010940,0.370605
26940,8.0536,57.53,0.003116,0.090707,4.8400,0.000000,0.706667,0.310000,4.8400,5.0000,6.0000,-6.6324,30097.7247,0.132517,0.545654,0.004163,0.375488
26960,8.0599,57.57,0.003111,0.090620,5.0233,0.000000,0.800000,0.293333,5.0233,5.0000,6.0000,-6.0514,31634.0678,0.138185,0.535889,0.016997,0.366943
26980,8.0663,57.62,0.003105,0.090534,4.8500,0.000000,0.700000,0.286667,4.8500,5.0000,6.0000,-6.7150,32623.4125,0.154013,0.564209,0.006614,0.366211
27000,8.0726,57.66,0.003100,0.090449,4.9267,0.000000,0.750000,0.303333,4.9267,5.0000,6.0000,-6.4879,34816.6321,0.157656,0.564941,0.005825,0.373047
27020,8.0789,57.71,0.003094,0.090363,4.8300,0.000000,0.700000,0.270000,4.8300,5.0000,6.0000,-6.8153,34470.6892,0.184519,0.552002,0.016185,0.370117
27040,8.0852,57.75,0.003088,0.090277,4.9167,0.000000,0.743333,0.333333,4.9167,5.0000,6.0000,-6.3214,27332.8037,0.104711,0.542480,0.012957,0.341064
27060,8.0916,57.80,0.003083,0.090191,4.4933,0.000000,0.573333,0.230000,4.4933,5.0000,6.0000,-7.6483,23469.2626,0.136234,0.528809,0.009532,0.376953
27080,8.0980,57.84,0.003077,0.090104,5.0267,0.000000,0.770000,0.380000,5.0267,5.0000,6.0000,-6.1851,34453.1451,0.154669,0.563232,0.009589,0.366455
27100,8.1044,57.89,0.003072,0.090016,4.9200,0.000000,0.736667,0.310000,4.9200,5.0000,6.0000,-6.3923,31460.6657,0.190035,0.558838,0.007242,0.351318
27120,8.1108,57.93,0.003066,0.089930,4.7033,0.000000,0.640000,0.236667,4.7033,5.0000,6.0000,-7.0491,29193.6258,0.104587,0.539063,0.011071,0.357910
27140,8.1172,57.98,0.003061,0.089843,4.9133,0.000000,0.740000,0.290000,4.9133,5.0000,6.0000,-6.4796,32480.9510,0.150169,0.561279,0.008029,0.336914
27160,8.1235,58.02,0.003055,0.089758,5.0100,0.000000,0.786667,0.340000,5.0100,5.0000,6.0000,-6.1405,32161.2991,0.108632,0.535645,0.011968,0.384277
27180,8.1298,58.07,0.003050,0.089672,4.9300,0.000000,0.726667,0.320000,4.9300,5.0000,6.0000,-6.4272,33127.5522,0.151113,0.563965,0.010755,0.374268
27200,8.1362,58.12,0.003044,0.089586,5.0233,0.000000,0.790000,0.343333,5.0233,5.0000,6.0000,-6.0364,30454.8664,0.200153,0.570068,0.023593,0.364502
27220,8.1425,58.16,0.003039,0.089499,4.7533,0.000000,0.676667,0.240000,4.7533,5.0000,6.0000,-6.8356,27295.2278,0.162799,0.577881,0.011250,0.374512
27240,8.1489,58.21,0.003033,0.089413,5.0000,0.000000,0.776667,0.353333,5.0000,5.0000,6.0000,-6.2702,33708.6785,0.137362,0.568604,0.011831,0.385254
27260,8.1555,58.25,0.003027,0.089324,4.8767,0.000000,0.713333,0.326667,4.8767,5.0000,6.0000,-6.5846,31551.6876,0.154808,0.546143,0.015051,0.372070
27280,8.1619,58.30,0.003022,0.089236,4.9933,0.000000,0.753333,0.336667,4.9933,5.0000,6.0000,-6.1385,31224.4506,0.126479,0.549316,0.007853,0.375732
27300,8.1683,58.34,0.003016,0.089150,4.7700,0.000000,0.670000,0.270000,4.7700,5.0000,6.0000,-6.9415,31579.1285,0.132241,0.539795,0.005498,0.373291
27320,8.1746,58.39,0.003011,0.089064,5.0367,0.000000,0.780000,0.386667,5.0367,5.0000,6.0000,-5.9674,29690.6925,0.155029,0.587402,0.016904,0.386963
27340,8.1809,58.44,0.003005,0.088978,4.9333,0.000000,0.743333,0.323333,4.9333,5.0000,6.0000,-6.2193,27579.5472,0.140958,0.562012,0.007954,0.381836
27360,8.1873,58.48,0.003000,0.088892,5.0000,0.000000,0.766667,0.333333,5.0000,5.0000,6.0000,-6.1204,30815.1228,0.190004,0.546387,0.006481,0.361084
27380,8.1936,58.53,0.002994,0.088806,4.9267,0.000000,0.746667,0.310000,4.9267,5.0000,6.0000,-6.4238,31869.4340,0.115066,0.534424,0.013582,0.373535
27400,8.2000,58.57,0.002989,0.088720,4.9200,0.000000,0.743333,0.296667,4.9200,5.0000,6.0000,-6.4999,33658.2152,0.100943,0.536621,0.011214,0.376465
27420,8.2063,58.62,0.002984,0.088634,4.9533,0.000000,0.766667,0.300000,4.9533,5.0000,6.0000,-6.4419,35524.3440,0.148305,0.552002,0.003661,0.350830
27440,8.2127,58.66,0.002978,0.088548,5.0667,0.000000,0.816667,0.326667,5.0667,5.0000,6.0000,-5.9812,32470.6282,0.145583,0.540771,0.004530,0.373047
27460,8.2190,58.71,0.002973,0.088461,4.7867,0.000000,0.693333,0.290000,4.7867,5.0000,6.0000,-6.9578,33478.8772,0.117935,0.512451,0.023102,0.372803
27480,8.2254,58.75,0.002967,0.088375,4.6400,0.000000,0.613333,0.293333,4.6400,5.0000,6.0000,-7.3601,29704.1073,0.174347,0.569092,0.033204,0.370117
27500,8.2318,58.80,0.002962,0.088288,4.8300,0.000000,0.706667,0.276667,4.8300,5.0000,6.0000,-6.6888,30728.4466,0.131258,0.541260,0.014230,0.361572
27520,8.2381,58.84,0.002956,0.088202,4.9600,0.000000,0.736667,0.340000,4.9600,5.0000,6.0000,-6.2735,31369.4206,0.203006,0.578369,0.010622,0.370605
27540,8.2444,58.89,0.002951,0.088116,4.9700,0.000000,0.766667,0.310000,4.9700,5.0000,6.0000,-6.2831,31762.1503,0.153644,0.561035,0.004474,0.385254
27560,8.2508,58.93,0.002946,0.088030,4.8733,0.000000,0.726667,0.283333,4.8733,5.0000,6.0000,-6.5340,29924.6741,0.142822,0.565430,0.009342,0.372803
27580,8.2572,58.98,0.002940,0.087944,4.9733,0.000000,0.746667,0.346667,4.9733,5.0000,6.0000,-6.1727,29339.1006,0.157926,0.595215,0.008979,0.373291
27600,8.2636,59.03,0.002935,0.087857,4.9933,0.000000,0.743333,0.360000,4.9933,5.0000,6.0000,-6.2383,33292.0796,0.130974,0.563965,0.011418,0.385498
27620,8.2699,59.07,0.002929,0.087771,5.1000,0.000000,0.803333,0.400000,5.1000,5.0000,6.0000,-5.8398,33005.0318,0.155231,0.570313,0.005717,0.385010
27640,8.2762,59.12,0.002924,0.087685,4.9967,0.000000,0.770000,0.333333,4.9967,5.0000,6.0000,-6.1570,31155.8032,0.201347,0.569580,0.004724,0.366211
27660,8.2825,59.16,0.002919,0.087599,4.8733,0.000000,0.720000,0.310000,4.8733,5.0000,6.0000,-6.4493,27376.9861,0.139063,0.560059,0.011609,0.394775
27680,8.2889,59.21,0.002913,0.087513,5.0667,0.000000,0.790000,0.366667,5.0667,5.0000,6.0000,-5.9997,33649.9201,0.130162,0.569824,0.008917,0.374756
27700,8.2953,59.25,0.002908,0.087427,4.8867,0.000000,0.720000,0.333333,4.8867,5.0000,6.0000,-6.5791,32445.7761,0.137231,0.555664,0.018163,0.380127
27720,8.3017,59.30,0.002903,0.087340,4.9967,0.000000,0.776667,0.330000,4.9967,5.0000,6.0000,-6.1661,31845.5775,0.127676,0.573242,0.013258,0.361328
27740,8.3081,59.34,0.002897,0.087253,4.9900,0.000000,0.783333,0.306667,4.9900,5.0000,6.0000,-6.1784,30463.4971,0.128692,0.557617,0.015529,0.372559
27760,8.3144,59.39,0.002892,0.087167,4.8633,0.000000,0.723333,0.306667,4.8633,5.0000,6.0000,-6.4766,28223.2637,0.142466,0.563477,0.002844,0.352051
27780,8.3208,59.43,0.002886,0.087081,5.0367,0.000000,0.786667,0.353333,5.0367,5.0000,6.0000,-6.1605,35066.0300,0.152742,0.522461,0.008284,0.369141
27800,8.3271,59.48,0.002881,0.086995,4.9833,0.000000,0.780000,0.346667,4.9833,5.0000,6.0000,-6.3447,36346.0665,0.158853,0.539063,0.012959,0.381836
27820,8.3334,59.52,0.002876,0.086909,4.9500,0.000000,0.766667,0.310000,4.9500,5.0000,6.0000,-6.4124,33632.5525,0.159610,0.562988,0.010238,0.360840
27840,8.3397,59.57,0.002871,0.086823,4.8733,0.000000,0.720000,0.300000,4.8733,5.0000,6.0000,-6.6139,31092.1829,0.111349,0.522705,0.011383,0.366699
27860,8.3461,59.61,0.002865,0.086737,4.9533,0.000000,0.770000,0.306667,4.9533,5.0000,6.0000,-6.3780,33173.7468,0.193737,0.562988,0.006747,0.351318
27880,8.3524,59.66,0.002860,0.086651,5.0500,0.000000,0.780000,0.366667,5.0500,5.0000,6.0000,-6.0073,32430.4275,0.152586,0.564209,0.021926,0.402832
27900,8.3587,59.71,0.002855,0.086565,4.8633,0.000000,0.716667,0.290000,4.8633,5.0000,6.0000,-6.6287,32155.9684,0.172355,0.607666,0.019115,0.373535
27920,8.3651,59.75,0.002849,0.086479,4.5300,0.000000,0.596667,0.250000,4.5300,5.0000,6.0000,-7.6598,27136.1970,0.170224,0.563965,0.027339,0.360840
27940,8.3714,59.80,0.002844,0.086393,4.5100,0.000000,0.583333,0.233333,4.5100,5.0000,6.0000,-7.6613,26280.4341,0.176402,0.545898,0.010501,0.366943
27960,8.3778,59.84,0.002839,0.086306,4.8800,0.000000,0.736667,0.303333,4.8800,5.0000,6.0000,-6.5795,31855.6711,0.118840,0.562744,0.012291,0.377441
27980,8.3842,59.89,0.002833,0.086220,4.9533,0.000000,0.743333,0.343333,4.9533,5.0000,6.0000,-6.2577,30908.4168,0.118908,0.537354,0.006708,0.374268
28000,8.3906,59.93,0.002828,0.086134,4.8500,0.000000,0.716667,0.296667,4.8500,5.0000,6.0000,-6.6988,32661.4378,0.121185,0.532227,0.004416,0.349854
28020,8.3969,59.98,0.002823,0.086047,4.9133,0.000000,0.753333,0.266667,4.9133,5.0000,6.0000,-6.3622,28944.5118,0.148323,0.560059,0.005111,0.348389
28040,8.4032,60.02,0.002818,0.085962,4.9700,0.000000,0.770000,0.303333,4.9700,5.0000,6.0000,-6.2653,31533.8522,0.130016,0.515137,0.012135,0.363525
28060,8.4095,60.07,0.002812,0.085877,4.8900,0.000000,0.723333,0.293333,4.8900,5.0000,6.0000,-6.5489,32593.3819,0.163809,0.558594,0.014723,0.350098
28080,8.4158,60.11,0.002807,0.085790,4.9867,0.000000,0.773333,0.350000,4.9867,5.0000,6.0000,-6.1565,30615.7379,0.165578,0.585449,0.021087,0.375488
28100,8.4222,60.16,0.002802,0.085704,4.8800,0.000000,0.710000,0.280000,4.8800,5.0000,6.0000,-6.4235,27674.7193,0.197292,0.552002,0.020960,0.374268
28120,8.4285,60.20,0.002797,0.085619,4.9500,0.000000,0.743333,0.320000,4.9500,5.0000,6.0000,-6.2763,29326.4700,0.142113,0.553467,0.009968,0.371094
28140,8.4348,60.25,0.002792,0.085533,4.9667,0.000000,0.746667,0.326667,4.9667,5.0000,6.0000,-6.3050,32528.9704,0.229257,0.588623,0.015125,0.353760
28160,8.4411,60.29,0.002786,0.085447,5.0933,0.000000,0.813333,0.370000,5.0933,5.0000,6.0000,-5.8836,32598.7193,0.138807,0.560059,0.009741,0.375732
28180,8.4475,60.34,0.002781,0.085361,4.8200,0.000000,0.700000,0.253333,4.8200,5.0000,6.0000,-6.8059,33251.7884,0.139770,0.543945,0.007850,0.357666
28200,8.4539,60.38,0.002776,0.085275,5.0033,0.000000,0.770000,0.316667,5.0033,5.0000,6.0000,-5.9963,27952.5233,0.114389,0.539063,0.010676,0.362061
28220,8.4602,60.43,0.002771,0.085188,5.0533,0.000000,0.800000,0.336667,5.0533,5.0000,6.0000,-6.0070,33488.7523,0.183068,0.603516,0.016308,0.375000
28240,8.4666,60.48,0.002765,0.085101,4.9867,0.000000,0.780000,0.326667,4.9867,5.0000,6.0000,-6.1935,31377.2488,0.149223,0.565430,0.014719,0.387695
28260,8.4730,60.52,0.002760,0.085014,5.0800,0.000000,0.800000,0.366667,5.0800,5.0000,6.0000,-5.7677,28381.9301,0.126778,0.545654,0.007555,0.356689
28280,8.4794,60.57,0.002755,0.084928,4.8967,0.000000,0.726667,0.290000,4.8967,5.0000,6.0000,-6.4752,30164.2060,0.124611,0.531250,0.003134,0.348633
28300,8.4857,60.61,0.002750,0.084842,5.0500,0.000000,0.790000,0.346667,5.0500,5.0000,6.0000,-5.9965,31809.4750,0.134634,0.555176,0.007356,0.379150
28320,8.4922,60.66,0.002745,0.084754,4.8767,0.000000,0.733333,0.263333,4.8767,5.0000,6.0000,-6.5198,30472.1056,0.146721,0.560303,0.006569,0.366943
28340,8.4986,60.70,0.002739,0.084668,4.8533,0.000000,0.716667,0.283333,4.8533,5.0000,6.0000,-6.5273,27257.7759,0.160844,0.571289,0.011420,0.357666
